C,la,lp,lo,ln,lz,Lh,Rcell,Rp,Rn,efp,efo,efn,mat,Ns,Np,SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation
0.9226322208540361,1.670217539372262e-05,4.64697483486956e-05,7.905872837661113e-05,0.00024311748605678043,1.2465891946756392e-05,0.08300128215078686,0.02137337282457363,9.70294223665522e-06,3.7274394405708557e-06,0.5938281570662473,0.01997530629655802,0.03146252415959949,LFP,14,13,-38336.89721299755,2.3377597488482844e-15,1.569811225082773,48373.605026987665,-0.12289508269128646,-4.677104917308725,-0.28473401247759533
0.625771063458898,1.8818688527384682e-05,0.00018807995245588108,8.173523636137355e-05,0.00018797263088406974,1.7378221643420504e-05,0.08213530742563485,0.014764885178159083,4.243296663601009e-06,3.703657565028299e-05,0.23719563940608043,0.2848561332689591,0.13850533396283102,LCO,12,69,-89653.37293171776,2.2490150053793898e-15,0.047461131787145554,105677.89812418318,-4.260842676977283,-0.539157323022728,-0.26944289336212945
1.8105130622626127,1.3651568522143803e-05,8.154218031521123e-05,3.852186387083183e-05,4.3181149963898726e-05,1.4279166844721507e-05,0.06953961339531083,0.02335507616506036,1.3759934923744386e-05,2.8798411898118648e-05,0.2149461169814279,0.4768269557356908,0.2769957575501682,LCO,14,45,-543615.3955754052,2.5806987883200057e-15,0.3121533079514219,141956.6946591289,1.8483535421163566,-6.648353542116368,0.03876883026728695
1.7205871140496214,2.2339612205057666e-05,0.00024775119303069044,1.0718794339591202e-05,0.0002369002793924369,2.172045488199118e-05,0.04325547496489037,0.021384963997964884,4.941365673045182e-06,3.4390669231040973e-05,0.19106652999105278,0.3677320659944442,0.5241984499806913,LCO,14,21,-78778.54798445509,2.531515793846832e-15,1.3520334172027952,34352.84189055411,2.115592065624405,-6.915592065624416,0.15299704596618835
1.7119443193145731,1.711840845201873e-05,8.69786839189312e-05,7.202702807103347e-05,0.00016189782005747536,2.4063393663221815e-05,0.040117995199917426,0.012383210900714989,4.311890354938992e-06,1.1999166099854868e-05,0.5021569626024426,0.19691344320066279,0.5447397242112738,LCO,58,11,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
1.6759872399376088,1.5567693332452982e-05,4.2943642120196545e-05,2.1841511394437173e-05,0.0001999497508809705,1.8484191856415017e-05,0.05746187620340461,0.023291658776398303,1.2771670579418716e-05,3.267884355383824e-05,0.4699663215159438,0.4692151003419298,0.23602885864987974,LFP,15,5,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.2235561089604476,1.3428931959144391e-05,0.00017378040959914104,3.923128937249007e-05,0.00017054187776699062,1.8886378995788503e-05,0.08710399500461882,0.012871462995917035,1.804540916417394e-05,3.935914645321439e-05,0.32460561379859404,0.2883712590018164,0.13605939053973304,LFP,50,8,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
1.8353901169100906,2.061469159710928e-05,0.0002240837416086393,5.440543927842994e-05,0.00011840881945441797,1.2169434834132885e-05,0.051545830097417214,0.016535689325347228,1.946018454998302e-06,2.8007734863275237e-05,0.42866897283373134,0.5654984402397821,0.17624377290465487,LFP,83,15,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
1.1626037132689673,2.9387968655790163e-05,0.00018192197795506842,4.140714774451025e-05,0.00012859169909485143,1.7339388470082658e-05,0.06272968253770128,0.014007057182559443,9.761236464293027e-06,2.336505442281056e-05,0.4402093114195434,0.45518606987751287,0.280527996764415,LCO,72,4,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.9374979191911716,1.4945430707564959e-05,0.00021564311206516843,7.131354431934971e-05,0.00017904797863985063,2.2490320743300094e-05,0.05037481896345258,0.013622900311116086,6.35663839352632e-07,3.682666115999899e-05,0.12441006919925095,0.3553008024618803,0.08470722509648938,LCO,100,12,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.4919699467114738,1.5381657383628402e-05,0.00017116948151857774,6.78902450153963e-05,0.00018806192977167965,1.7979066646346677e-05,0.07001078104809402,0.02216015139152259,1.4939218906711331e-05,3.9934347013379106e-05,0.277974546463517,0.2743480499216153,0.5987848114438596,LCO,12,4,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.658002618717502,1.6131119646349552e-05,4.1464753478319866e-05,8.890646495357544e-05,0.0001303007566531825,2.2149888609347408e-05,0.0551631116393322,0.0075762677941488225,9.529843386100574e-06,3.598422855513655e-05,0.41850637817210234,0.15164834734668095,0.1576448867268104,LFP,94,13,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.1195812222309116,1.4198994721962428e-05,0.00016403252556304048,4.9691114522604096e-05,0.00021818148383084395,2.3302679195660666e-05,0.060835583824223174,0.007380100874689389,8.521393122380332e-06,1.0628969132318996e-05,0.09614865888690965,0.12025950325225859,0.1457184750829889,LFP,81,7,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.2473176569512203,1.729546645988941e-05,0.00023069645600112346,8.358992870975493e-05,0.00016455569039574224,1.673824931899445e-05,0.05108519151492204,0.007416034835317719,1.1421861177767462e-05,2.782895496565489e-05,0.28440851056432404,0.42133587176585025,0.5455357170085823,LFP,86,21,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.673841239791006,2.8494306638154147e-05,0.00018300467048897013,6.81807852266172e-05,0.00019011968688711125,2.389763308902034e-05,0.07462483974554596,0.006017757803828348,2.221324578501962e-06,4.071756365022115e-05,0.22765799319014954,0.44595880115050474,0.027813787337056826,LFP,16,35,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.977097889866568,1.2751731332142449e-05,0.00021066931520708217,9.962614102209318e-05,0.00014415368696018397,1.4772478192944069e-05,0.0799637901154428,0.009537206218270736,4.01436456292605e-06,8.604988424962832e-06,0.4290131705144179,0.32098847542400394,0.11544138188664145,LFP,31,25,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.823766153469132,2.7064018246536396e-05,0.00024845373754183917,9.874145055966036e-05,9.156155094391634e-05,1.2384341538840189e-05,0.09106708232835621,0.018608428047569243,6.1919330797676314e-06,6.49908253503541e-06,0.04339374160996779,0.1913868044644993,0.4691539828932401,LCO,52,21,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
1.3789100710922033,1.5248636404206093e-05,7.601746252246269e-05,7.392635501834539e-05,0.00021863867239040527,2.9662289889705964e-05,0.05397895061310865,0.010708319298087708,1.0087395486320977e-05,4.811403124030688e-06,0.30685071286133614,0.12326917109372351,0.577630378024444,LFP,7,10,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.68436085302876,1.6638337805886656e-05,7.698844679415669e-05,5.077724962444116e-05,0.000119756733313676,2.5992267411090017e-05,0.08178153320683668,0.006865554308926941,1.9665830331721015e-05,1.5072899795024995e-06,0.0407506028927437,0.5325182995458199,0.542460146434917,LFP,53,5,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
1.5186602391275845,1.7964992782822388e-05,0.00019664448700458103,8.430315476116269e-05,8.433532459244399e-05,1.6328859137193452e-05,0.04684541849488118,0.016103552996659616,5.084284108245011e-06,6.135666604617733e-06,0.09831056459774894,0.5797693005743523,0.4734146329280514,LCO,38,13,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.491031350101644,2.3629509656456974e-05,0.00018206364025349385,6.614081390589639e-05,8.133746325129877e-05,2.6750060475492425e-05,0.0828775824049744,0.011050119960771938,1.3077208666908536e-05,3.533055561512898e-05,0.3642529734756049,0.03540641957933903,0.1974121371512431,LCO,24,16,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.054274610372761,1.2635430392684176e-05,8.28308336771888e-05,7.161335153912274e-05,5.399391749689707e-05,2.5758727360951295e-05,0.07647122026049322,0.018126900327805832,1.5640613777927577e-05,1.904724337124767e-05,0.46812739123057195,0.40455408706613516,0.07805810716368976,LFP,43,12,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
