2,100,0.09901825734373938,1,0.0007990334111878384,0.0,136.47094383049907,323.106932475476,19387.308011416
3,200,0.09999020449342633,1,0.0007990334111878384,0.0,37.941515547857165,107.91907493943094,17538.426420667
4,300,0.0998209041339909,2,0.004281147775702365,0.0,12.329075260260993,34.456792648950305,18767.23881725
5,400,0.09795124208737231,4,0.006681430776825079,0.0,4.643632234065722,11.353812248985406,18480.010227709005
6,500,0.03233605688142873,7,0.011580594233453461,0.0,2.5098428116646376,3.0,13180.052523874998
7,600,0.03234797614041739,8,0.011580626016594405,0.0,2.258595600739696,3.0,3080.853066249998
8,700,0.032417998272522265,7,0.01167705763926675,0.0,2.0954484298111256,3.0,4133.970556583008
9,800,0.038259617371555525,8,0.035873063334773955,0.0,1.7101177586619547,3.0,4234.342235584001
10,900,0.04584237732506659,9,0.03611221618515817,0.0,1.1520106142993738,3.0,5359.278782041001
11,1000,0.05164909616578956,11,0.04845824206140282,0.0,0.35615568332964254,1.363231499195038,6825.750789750004
12,1100,0.05255955099653987,12,0.04851366897591212,0.0,0.09054035507811724,0.3643109583609504,9721.942053250008
13,1200,0.05216111240835128,14,0.04934559478237267,0.0,0.02309862276372634,0.1340425592091502,11683.712645459003
14,1300,0.06258161288242313,12,0.059939882916539636,0.0,0.0,0.0,13684.002970667003
15,1400,0.06322115641362518,13,0.06300382274413738,0.0,0.0,0.0,15941.266152458003
16,1500,0.06366331218508421,20,0.06356254822640237,0.0,0.0,0.0,17636.300562582997
17,1600,0.06423481940958238,20,0.06187211007912428,0.0,0.0,0.0,21500.11294708302
18,1700,0.0644107223596693,18,0.06172456087775592,0.0,0.0,0.0,24967.000876458012
19,1800,0.07982817769129091,18,0.07945820264038177,0.0,0.0,0.0,24516.631920292013
20,1900,0.08651637941640028,18,0.08634744223881875,0.0,0.0,0.0,27825.282143208024
21,2000,0.08784563091469462,17,0.08432300734431501,0.0,0.0,0.0,30154.80877324997
22,2100,0.08941253321635363,18,0.08547029989528947,0.0,0.0,0.0,35112.169052958954
23,2200,0.0897234098344564,18,0.08565857061198329,0.0,0.0,0.0,37183.05414970801
