C,la,lp,lo,ln,lz,Lh,Rcell,Rp,Rn,efp,efo,efn,mat,Ns,Np,SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation
2.4780232084075395,2.0323292776277656e-05,5.548859828568359e-05,7.726449020993429e-05,0.0001400520887268252,2.386925831118727e-05,0.06607756148597019,0.02321024853335144,1.9945318696517076e-05,9.984015987473731e-06,0.053340997616033746,0.41131206584962193,0.12584183277249916,LFP,13,77,-149830.40824740138,2.405790577514525e-15,0.27916679531930977,244858.30188995306,-1.410039104238976,-3.3899608957610354,-0.3395051037618452
3.5101429763290435,2.4979709007998948e-05,6.76855735145307e-05,3.305307370531123e-05,0.00023720286382416793,2.214003657483077e-05,0.06761940023247404,0.013964708815241915,3.927917374765534e-06,5.975548281068397e-06,0.5772390710756687,0.035736280315473413,0.09367529379392062,LFP,13,86,-22238.25381513619,2.232979199717479e-15,0.2977412290119061,97214.18150585696,-0.9426245853237774,-3.857375414676234,-0.22334935481493734
1.748580771975524,2.1803041486174936e-05,0.00010196241057400303,3.7515979491875814e-05,0.00021303189406077856,1.9207656441923142e-05,0.0657799480622339,0.01272631275024534,1.3152223061335925e-05,3.818019780183866e-05,0.5691829484893468,0.5098958943557974,0.03881416606889175,LCO,12,42,-27121.1210249333,2.1507408650502735e-15,0.37892560106182915,30799.717943644442,-5.041544735819819,0.24154473581980795,0.18789300891403593
3.328831172942115,1.7605244623392708e-05,0.00014570992733867785,3.0203427678237336e-05,0.00014565843039243917,1.9257170471321503e-05,0.08253487798181845,0.013797379641436567,1.253806907659416e-05,2.0460293684443454e-05,0.3625249980860944,0.16054267301421882,0.521035250057002,LFP,12,20,-33556.216202222124,2.503512582672397e-15,3.7490980625593,22021.489585043306,-7.130782370675476,2.3307823706754647,0.11410292115731535
1.6657258522906013,1.6097668798365005e-05,0.00020742776727973388,9.400452760963367e-05,6.975563691387727e-05,1.3283065136738095e-05,0.07204029991266175,0.013333467527259594,2.8321087147474892e-06,1.532029236962712e-05,0.11382881406348208,0.5369647752461032,0.4498962577566676,LFP,14,97,-149069.3033493443,2.9626424669133615e-15,0.11953918562264795,100628.30411759885,2.6431470872471863,-7.443147087247198,0.1706898470662529
0.518119294849623,2.188419541781793e-05,9.684062463691287e-05,2.9421425282744894e-05,0.00024227654385774216,2.7378994080595934e-05,0.07045286247638227,0.019721636198748234,9.722911389652798e-06,1.4474240879295608e-06,0.40619848509081063,0.41600267652174727,0.3456198088714967,LFP,14,16,-81195.00267132997,2.6582617021704175e-15,0.2182666733054978,33342.843371245224,2.5870541462594687,-7.38705414625948,0.2378209704840547
3.792850535283223,2.834745841761701e-05,5.9513886684086097e-05,5.001926616402293e-05,0.00022022407626423558,2.385373480531713e-05,0.06240337895147842,0.016822794921739735,1.6269592169205527e-05,1.893352655244794e-05,0.49362893021369275,0.308516420214446,0.10144220494894046,LFP,97,20,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.002061820757638,1.9681510599799184e-05,0.00020558579455404107,9.750056600597683e-05,0.00012843386057501574,2.5382715841158575e-05,0.09905705793506749,0.009634292448314555,1.2962941163082534e-05,3.303204311235556e-05,0.5581837893161935,0.033073190174161445,0.1721409145076813,LFP,28,11,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.0393117495716964,1.9537784922047534e-05,0.00020666996385762084,9.937333693516321e-05,0.00016996427705752554,1.2411222966758994e-05,0.05961545019177539,0.021816736214100088,3.850831037631423e-06,2.289411713513845e-05,0.24392590054881358,0.2522566392329069,0.3215776147946054,LCO,90,23,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
0.5023484308552766,2.1685300399396913e-05,0.00014919775719998845,8.412928717388226e-05,0.00023045310482473316,1.2773293987640689e-05,0.051560571658122355,0.011160194068912003,4.253896384561303e-06,2.97264862773811e-05,0.15129245742146524,0.15371428272644433,0.5939946165228474,LFP,18,3,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
