C,la,lp,lo,ln,lz,Lh,Rcell,Rp,Rn,efp,efo,efn,mat,Ns,Np,SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation
1.5319386646766895,2.1490029945453634e-05,0.0002472932574714324,5.040311162060084e-05,0.00010119131816099648,2.5376728632366938e-05,0.06761807326802295,0.004201941371810352,1.5341994668120653e-05,4.9673674748143674e-05,0.2102248506192597,0.13497859138101284,0.17747494288361074,LCO,13,25,-7153.970829205045,2.9929767788350506e-15,1.1206665817699715,2861.142601532177,-2.385823926184493,-2.4141760738155185,-0.40732161511611675
3.681842575262431,2.640040466128432e-05,5.399103589940508e-05,8.159400596623784e-05,7.716004137334105e-05,1.3125008083978378e-05,0.0534911566010543,0.02430938979188259,3.011681456117164e-06,2.521842857816667e-05,0.20436610752276044,0.19649655448684097,0.23017015582195302,LCO,13,40,-118136.6673363594,2.5460844800254602e-15,2.3601900399999476,109243.28432002972,-3.468844852858595,-1.3311551471414163,-0.29896718216844564
1.6560401508007676,2.7041015831881976e-05,0.00022439516977183362,3.657075162824157e-05,4.0052454221221374e-05,2.260326664327411e-05,0.0970612298222603,0.00983718262138749,2.7352195044413153e-06,1.0335241833086092e-05,0.07375453697073425,0.20386667603949155,0.2257059044003277,LCO,13,72,-63597.92519603198,2.7204941757661466e-15,0.10591503961193395,62209.77472835123,-0.15009778242745142,-4.64990221757256,-0.4266728825894466
2.477105074132267,1.5659889606486706e-05,4.0438525094975694e-05,8.145148371220749e-05,0.00014640074963992168,1.8117000405886167e-05,0.06505572723105418,0.017593474626420514,1.5921129231505673e-05,9.044625886344402e-06,0.2626947935181419,0.06645171187848282,0.5807386667751812,LCO,14,34,-45618.45606805416,2.389426015612016e-15,1.5713875906678405,59659.227195836764,-1.0582916890746574,-3.741708310925354,-0.02011482782819418
3.189181084920958,2.5812272628156588e-05,0.00021794786548565728,8.61739767762058e-05,0.0001346320877248926,1.2608962582376373e-05,0.07236827538257545,0.02127146010797786,1.824924639017091e-05,2.9143921048252697e-05,0.4201212456057415,0.10638062350040224,0.2962002176954297,LFP,13,52,-98755.0257361389,2.808432091506022e-15,1.3330345422685888,144028.65965161478,-3.113444331000778,-1.6865556689992331,-0.10729791319842663
1.430018876646654,1.849966606233342e-05,0.00013708787783295936,1.9063759496273415e-05,0.00018396368611192662,2.8607937040991626e-05,0.06578126848861375,0.0196980409959076,1.992843900720896e-05,2.444662799689393e-06,0.2831893830211681,0.4391908579013771,0.39293524740562463,LCO,12,84,-137383.11298019154,2.558581461544001e-15,0.08822905426153277,146288.20560066716,-4.835624232695828,0.035624232695816715,0.1853154883281697
0.6476118326110645,2.6218604057056394e-05,0.00014832977211378585,1.2202793113894278e-05,0.00021337968134971442,1.975240496886552e-05,0.04456908040073306,0.020671205176741418,1.5277236434135362e-06,3.5530398438245146e-05,0.3006081987497764,0.29682750141602393,0.5949643262031807,LFP,13,76,-100990.21920949625,2.1320863257841508e-15,0.03629111151790988,101601.09037924929,-0.2336087742762487,-4.566391225723763,0.2624000263689811
1.7562669945871126,2.0068073067519095e-05,9.567358040267762e-05,8.86347923053179e-05,0.00012808422070239997,1.6764796039190607e-05,0.07475833338401176,0.012687834974663983,4.5921263248349465e-06,3.656850877347049e-05,0.025055609949313166,0.036072694444751585,0.5452580537953843,LCO,14,34,-72811.53874458859,2.495905281255101e-15,0.7690122979980222,40163.764211569774,1.603105408858525,-6.403105408858536,-0.32361364181055097
3.706332135229884,2.4387043715997248e-05,0.0001365776198329126,2.7412160458970893e-05,0.0002279934882311965,1.531865554619497e-05,0.05701775296664814,0.00996346045446685,9.814119171651953e-07,6.435025560492016e-06,0.2849981608973976,0.06310518171111476,0.5573474638669947,LCO,14,75,-23469.340615249726,2.607929621969379e-15,0.48930936622693166,37915.10688591297,2.5137768184634695,-7.313776818463481,-0.024549193524492918
3.463329310023734,2.339083199803174e-05,0.00024704854094991343,8.831986106498882e-05,0.00011176658388829127,1.775246601591137e-05,0.07654648000045453,0.005956752891441603,4.1660150599935215e-06,4.970879918930344e-05,0.48229308552451616,0.4447022759890396,0.21074459913178684,LFP,23,2,-0.0,9.66972377119059e-16,0.42375138890633934,704.5401106366679,2.5950949043690485,-7.39509490436906,0.20773996064534261
3.5835073000746975,1.270876504141964e-05,0.00020339662660508084,7.71504439740884e-05,0.0001735706581720266,1.739888942029698e-05,0.08139852033590886,0.017348119194038725,1.6416697898680175e-05,7.825747266606384e-06,0.5119495074255426,0.050674522524399905,0.14851929045229403,LFP,1,27,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.7356207610622043,2.3638169559893303e-05,0.00017850861499478136,8.02730876912054e-05,0.00010573391066343236,2.974264018352224e-05,0.040927890273209866,0.019233820172677593,1.83604651434448e-05,3.5273797795097918e-06,0.22272403431876986,0.5569563099054156,0.21661473354640387,LCO,4,9,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.6484101424544457,1.621196323879011e-05,0.00013780059244510905,7.679476300426255e-05,8.976272904157724e-05,2.1743964676162348e-05,0.047914915510067525,0.007766013868533371,3.21315030210724e-06,1.2144949627143608e-05,0.3952128539418839,0.22784005051733255,0.56043901941028,LFP,9,34,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.1426152595207824,2.4079260652706908e-05,0.00022592530172631088,6.699755927352389e-05,0.00023553936399425864,2.1098986685376083e-05,0.0463227298280789,0.02275748896157416,1.035701120586286e-05,2.721455589247099e-05,0.4286658073269348,0.5474195057597112,0.45419318710129447,LFP,62,9,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.4213458850818026,2.769207896895806e-05,0.00010011623598158394,9.744913574983074e-05,8.596386675064667e-05,2.79870656526836e-05,0.08895632140164886,0.007947007310483048,1.32610511133024e-05,2.5291989507667667e-05,0.06910641474164292,0.3893601590331898,0.2939875016775524,LFP,32,12,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
1.8827542416482006,1.346923218120442e-05,0.00015152222652745266,6.304551933083848e-05,0.00023175165610455302,2.628321322074153e-05,0.04965532359526543,0.01204433464454157,5.740783726629489e-06,2.803472551580202e-05,0.03395117452252072,0.09181626036779646,0.49793549485877747,LFP,85,11,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.6459542559888747,2.478241514347165e-05,0.00018986122678539728,8.564540084382525e-05,0.00015839726241646305,2.1616157736148393e-05,0.06618035843271439,0.013979841869232542,2.2211875441427332e-06,4.610812137403506e-05,0.557604186812173,0.500220194224139,0.10815297482489347,LCO,62,29,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
1.9324143815829864,2.6269101101863374e-05,6.687570237240805e-05,8.235733580110906e-05,0.00010436849193836055,2.8274307194141863e-05,0.04439761732010453,0.016337520914737433,6.192948063932538e-07,3.99326288291087e-05,0.4389918624959397,0.2076302861242089,0.3924693771132096,LFP,71,11,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.7514740513665443,2.537306365085223e-05,6.865098174418435e-05,9.579672875687217e-05,9.041182664376617e-05,2.2552435113638425e-05,0.06138254222057214,0.018746115505364976,1.606443654326919e-05,2.113988553258428e-05,0.3747065505221525,0.5541384248023065,0.32758699242275435,LFP,99,11,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
