SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation,TotalTime,CompilationTime,SolvingTime,Failure,TimeSteps,LastVoltage,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
143696.6729592258,2.5634390592466034e-15,0.214007137125,1139.3018953726012,-0.13260192350649502,-0.23739807649350508,-0.03963250000000018,16.39811249997001,0.026722916983999312,16.371389582986012,,64820,2.6925054863115445,3.4499500000000003,2.4136500000000002e-05,0.00010872250000000001,8.30125e-05,0.00010426749999999999,1.56495e-05,0.09746500000000001,1.5916250000000002e-05,1.0610375000000003e-05,0.01921975,0.49483249999999995,0.3529375,0.0425975,LCO,1,5
52211.42987975122,2.39297415602915e-15,-0.002928732513666594,4594.599710262531,0.10555772297546451,-0.4755577229754646,-0.06706749999999995,53.67893137503415,0.009382541058585048,53.66954883397557,,374100,2.6952482665282207,2.6424499999999997,1.7143500000000003e-05,0.00016017250000000002,5.69125e-05,4.6132500000000006e-05,2.06625e-05,0.049945,6.4055e-07,2.541875e-06,0.01878925,0.1399475,0.4544175,0.2685675,LFP,1,42
341367.23791259417,2.4848797003219802e-15,0.006539809006797125,19069.828400437793,-0.03555691006985473,-0.3344430899301454,-0.25616250000000007,323.75484424992464,0.022786874906159937,323.7320573750185,,2708200,2.6997543730105638,3.67035,1.39215e-05,0.0002431225,1.36225e-05,4.43725e-05,2.3110500000000002e-05,0.072295,1.1411750000000001e-05,4.7190875e-05,0.02192875,0.3570675,0.0473175,0.2694525,LCO,1,77
7911.563775628045,2.198605242451971e-15,0.007538354457660495,387.4166316670545,-0.023997559105537025,-0.3460024408944631,-0.5308075000000001,75.89713545900304,0.027059083920903504,75.87007637508214,,594660,2.6992654313311455,2.47145,2.81505e-05,5.1497500000000006e-05,8.46775e-05,4.27225e-05,1.51995e-05,0.069685,5.174749999999999e-06,3.7513625e-05,0.00420475,0.2322825,0.0903875,0.0765225,LCO,1,45
83677.81887272288,2.2284730441254514e-15,0.005689219120769291,15730.558163497308,-0.024538544466427226,-0.3454614555335729,-0.2579325,236.93383404100314,0.012313666054978967,236.92152037494816,,1990070,2.699840605307739,3.67985,2.8492500000000002e-05,0.0002367175,6.78475e-05,0.0001030025,2.10225e-05,0.045085,6.550849999999999e-06,3.4518875000000004e-05,0.023283250000000002,0.5839225,0.0257825,0.062362499999999994,LCO,1,90
153012.90310763274,2.144458952060942e-15,0.012384340727520527,5021.249044273451,-0.023041762643236208,-0.3469582373567639,-0.17120250000000004,135.92832499998622,0.026455333922058344,135.90186966606416,,1120830,2.6994730599136942,2.67855,2.53875e-05,0.0001822225,1.9337500000000002e-05,0.0001422725,1.73685e-05,0.077935,1.663895e-05,4.9146125e-05,0.01758175,0.3561825,0.2254975,0.1771175,LCO,1,31
35908.81874577725,2.0593995480376233e-15,0.004110780456081892,5017.279567732312,-0.018736236789010707,-0.3512637632109894,0.47307749999999993,131.85343887493946,0.02162529097404331,131.8318135839654,,1105520,2.699346823686237,2.81915,2.3722500000000002e-05,0.0001012675,9.547750000000002e-05,0.00010888749999999998,2.84115e-05,0.047785,1.987625e-05,4.5507875000000003e-05,0.015439750000000002,0.5992625,0.5960175,0.20779750000000002,LFP,1,93
37343.073631797444,2.0390670094068432e-15,0.005363062406154981,7737.172934265449,-0.017773232812360984,-0.3522267671876391,0.0804324999999998,83.67537700000685,0.008993083029054105,83.6663839169778,,672910,2.6997016290410403,3.7805500000000003,2.91405e-05,7.753750000000001e-05,6.74425e-05,0.00010965750000000002,2.97345e-05,0.085705,8.65955e-06,4.8230375e-05,0.01291975,0.5818574999999999,0.1136925,0.3148825,LCO,1,95
16398.913310878037,2.054058129330583e-15,0.0006178334022386666,1186.3834648684174,-0.015790983641376766,-0.35420901635862334,0.38133249999999996,987.567520749988,0.014885999960824847,987.5526347500272,,8682850,2.699937558476429,0.36245000000000005,2.5774500000000002e-05,8.54125e-05,4.5167500000000004e-05,0.0001241225,2.46585e-05,0.042985,7.04585e-06,4.7017625000000004e-05,0.008688250000000002,0.4054475,0.4612025,0.4446825,LFP,1,75
159789.5017410185,2.3735145421068816e-15,0.0028743562501285015,7109.805008815613,-0.027773010147361443,-0.34222698985263866,0.6533224999999999,266.3971214160556,0.014849375002086163,266.3822720410535,,2261940,2.6993811420959553,1.72285,1.30755e-05,0.0002083675,2.1902500000000002e-05,0.00011119750000000001,1.96995e-05,0.046435000000000004,1.1649349999999999e-05,2.913125e-06,0.024091750000000002,0.5027975,0.5258075,0.5547175,LFP,1,60
