SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation,TotalTime,CompilationTime,SolvingTime,Failure,TimeSteps,LastVoltage,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
150953.42213592754,2.6106107005986223e-15,0.03677045732509661,139561.43142063156,352.47552994954975,-352.84552994954976,-0.21265294999999995,99.56294883298688,0.026237457990646362,99.53671137499623,,814140,2.699620513004398,2.767185,1.991199e-05,0.00020452975000000005,8.387605000000001e-05,8.271575000000001e-05,2.817327e-05,0.052702900000000004,1.6121081000000002e-05,2.9836422500000003e-05,0.017455855000000003,0.04627025,0.15346735,0.51760945,LCO,93,14
36085.78553294446,2.2698050712299345e-15,0.0009783564236639953,77186.60040626528,115.81170724823224,-116.18170724823224,-0.09933165,567.1333285000001,0.021382209000876173,567.1119462909992,,4979270,2.6999403008663423,0.458799,1.332939e-05,8.278855e-05,1.1773450000000002e-05,0.00014363925000000002,1.951725e-05,0.07208110000000001,1.3378781000000001e-05,8.519742500000002e-06,0.009552295000000002,0.4432930500000001,0.23753055,0.14984475,LFP,31,60
7412.381194315705,2.172488823413918e-15,0.0034815736804657558,17926.342140911664,100.44915273340456,-100.81915273340456,0.5570315500000002,355.06077120799455,0.0968740000098478,354.9638972079847,,2912360,2.699843882648535,2.3989650000000005,1.904655e-05,0.00020860165000000002,1.4742550000000002e-05,0.00011130145,2.9609310000000002e-05,0.0594133,5.057237e-06,3.752872250000001e-05,0.004991935,0.55453165,0.35206135000000005,0.58043855,LCO,27,91
86664.9771548892,2.1126890501148437e-15,0.001413353062993876,280888.095192417,344.1549973149037,-344.5249973149037,0.4060151500000001,283.82021054197685,0.26040670898510143,283.55980383299175,,2569650,2.699920159074318,0.838913,2.0637930000000003e-05,5.5320550000000003e-05,1.4014450000000003e-05,5.7326650000000004e-05,2.4728070000000003e-05,0.0942163,7.736969000000003e-06,3.8307357500000006e-05,0.009857425,0.37943735000000006,0.37570855,0.58086925,LFP,90,76
161021.16818332332,2.4144007515368275e-15,0.004966165737652695,96157.68724387704,53.90498692345872,-54.27498692345872,0.3961444500000001,438.88826633399003,0.03427174998796545,438.85399458400207,,4396160,2.6998170623356854,3.3043910000000003,2.3815110000000002e-05,0.00022227475000000002,8.474725000000001e-05,7.922215e-05,1.332471e-05,0.09944950000000001,1.3234439000000003e-05,4.0931352500000006e-05,0.011750365000000002,0.13999175000000003,0.5866748500000001,0.59947785,LFP,15,92
120407.02404705908,2.4779792752140663e-15,0.03757122400561076,145860.3155188562,375.3572970463409,-375.7272970463409,-0.6103660500000001,38.657739957998274,0.02970304200425744,38.62803691599402,,266360,2.6969800178443597,3.4159970000000004,1.8601230000000003e-05,0.00019035265000000003,2.9569150000000005e-05,8.511485e-05,2.232975e-05,0.0645967,1.5486491000000004e-05,4.845357500000001e-06,0.016514215,0.08617195000000001,0.21328155,0.02018045,LFP,98,11
163524.16679166234,2.2093435079058444e-15,0.004298489419359683,371729.02906499273,100.3829053301377,-100.75290533013771,0.2107133499999999,250.1196823750215,0.012754750001477078,250.10692762502003,,2483270,2.6998842017744797,2.6303470000000004,1.731747e-05,0.00018440125,7.264945e-05,7.815735e-05,1.6211550000000002e-05,0.09467350000000001,1.4119895e-05,4.6739187500000004e-05,0.017249845000000003,0.48330095,0.17002865,0.48738375000000006,LCO,27,83
91925.04732478157,2.3829674355400575e-15,0.003555977215205774,321409.6716522876,281.36948055258597,-281.739480552586,-0.28804905000000003,371.907403374993,0.028762875008396804,371.8786404999846,,3596440,2.6998516184416523,1.603207,1.9567470000000003e-05,0.00012509935,7.233445000000002e-05,9.083485000000001e-05,2.653941e-05,0.0677527,1.6890509000000005e-05,2.28861275e-05,0.012559705000000001,0.06982305,0.35669875,0.21542915000000004,LCO,74,60
245701.91696302398,2.3947518879869537e-15,0.014493896721940413,783155.9839421363,365.74438071742134,-366.11438071742134,-0.038508550000000086,113.95026445802068,0.03144608301226981,113.91881837500841,,1041710,2.699625717955594,3.5366850000000003,1.7431770000000003e-05,0.00017132665000000002,7.587685e-05,0.00010477075,2.567073e-05,0.07503850000000001,4.176929e-06,2.2540122500000003e-05,0.021725155,0.29645385,0.35616775,0.23886985,LFP,96,37
23374.48428965021,2.470188080400648e-15,0.004341385982432797,43047.808456337356,269.5068044501478,-269.8768044501478,0.3823030500000001,329.4015455840272,0.02242345901322551,329.37912212501396,,3238330,2.6998271629163586,1.4900809999999998,2.469279e-05,0.00022739455,2.064115e-05,4.174625e-05,1.960419e-05,0.07350910000000001,1.3336805000000001e-05,4.14837725e-05,0.005814505,0.44140505,0.48597955000000004,0.38491845,LCO,71,46
63444.8930058538,2.1981792673780037e-15,0.029574672312289236,16487.866477563337,219.47168742064048,-219.84168742064048,0.21529765,19.368433000025107,0.03370245802216232,19.334730542002944,,113580,2.69433026032533,0.787879,1.785243e-05,4.752535000000001e-05,4.843495000000001e-05,7.729495000000001e-05,2.827821e-05,0.0777745,6.33917e-07,1.4911182500000003e-05,0.013307305000000002,0.43034845000000005,0.26552015,0.44942905000000005,LFP,58,4
202829.02704962878,2.1947070421447265e-15,0.0013794908654503465,378812.39407076756,239.55150639872213,-239.92150639872213,0.42083004999999984,687.8235662080115,0.013555916986661032,687.8100102910248,,6811130,2.699917619283677,0.782521,1.9826670000000002e-05,0.00011896525000000001,2.8955350000000007e-05,8.714654999999999e-05,1.563447e-05,0.0670681,9.152669000000002e-06,3.87305825e-05,0.015886315,0.25717755,0.53530945,0.5583430500000001,LFP,63,73
4527.943600103322,2.1820581465279432e-15,0.01508043038411201,4236.051370461532,111.82798778003412,-112.19798778003413,0.010502750000000116,63.95324579201406,0.03892137500224635,63.91432441701181,,566800,2.698505950764432,2.274249,2.0082630000000002e-05,0.00012186115000000001,9.076015e-05,9.207125e-05,2.487225e-05,0.055663300000000006,1.3228301000000003e-05,3.83266625e-05,0.0042206050000000005,0.44270305,0.35427975000000006,0.14351995000000003,LCO,30,23
