SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation,TotalTime,CompilationTime,SolvingTime,Failure,TimeSteps,LastVoltage,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
28978.60384156142,2.3777650841152863e-15,-0.003868524304830656,16636.836813418588,0.12771426330174185,-0.49771426330174195,-0.3514966666666668,35.842102458002046,0.009442957991268486,35.83265950001078,,312840,2.6929931491534633,2.7016666666666667,2.5398e-05,0.00018790999999999998,4.969e-05,0.00011292999999999999,2.0706e-05,0.0911,1.5795800000000002e-05,5.824999999999999e-07,0.019869,0.41887,0.12111666666666665,0.038516666666666664,LCO,1,64
521540.9861528394,2.333562706086049e-15,0.0053105099067056434,20948.40623827265,-0.027942850355326954,-0.34205714964467315,0.327003333333333,235.4586180000333,0.012303167022764683,235.44631483301055,,2406830,2.6997826338047743,3.7150000000000003,2.2122000000000003e-05,0.00016005000000000001,3.295e-05,6.005666666666667e-05,1.4982e-05,0.09554000000000001,1.25354e-05,4.1865499999999994e-05,0.021003,0.28041666666666665,0.4302766666666666,0.54631,LCO,1,94
87598.43133561098,2.345963005796616e-15,0.0008023366030715886,2390.4193059108648,-0.027245672045030922,-0.3427543279549692,-0.16348333333333354,1466.8074366250075,0.02149041701341048,1466.7859462079941,,15313240,2.6999449664064405,0.2874,1.329e-05,0.00011805000000000002,6.889e-05,7.926999999999999e-05,1.9914e-05,0.0985,1.9663400000000002e-05,2.89625e-05,0.008963,0.01885,0.23203666666666664,0.5156299999999999,LCO,1,46
122988.56516782801,2.5375851027791566e-15,0.01450600780500382,3259.935989601384,-0.06861568535182716,-0.30138431464817295,0.3305433333333331,91.61693833296886,0.012673624965827912,91.60426470800303,,861610,2.699026533961009,3.8492666666666664,1.9866e-05,0.00022501000000000002,1.147e-05,6.189e-05,1.4862e-05,0.058260000000000006,2.1733999999999994e-06,7.9745e-06,0.016425,0.51681,0.5195633333333333,0.22416999999999998,LCO,1,37
99296.72238634103,2.578769705197575e-15,0.0027838690874842312,8158.019757969168,-0.05534094079762353,-0.3146590592023766,-0.008510000000000129,273.50665445800405,0.01104250003118068,273.49561195797287,,2785250,2.699797242029919,2.0075333333333334,2.7594e-05,8.585e-05,6.571e-05,0.00014417,1.2534e-05,0.05706,7.294999999999999e-06,2.8595e-06,0.016537,0.08256999999999999,0.4880966666666667,0.3508233333333333,LCO,1,86
14167.978292360229,2.389297344767835e-15,0.0932248017444655,127.40980362377483,-0.10207170082692141,-0.2679282991730787,0.056783333333333075,17.655193874961697,0.02206491696415469,17.633128957997542,,97130,2.698241054124213,3.9505999999999997,2.0526e-05,0.00012379,5.311e-05,4.773666666666667e-05,2.955e-05,0.06114,6.305e-06,3.54635e-05,0.0064010000000000004,0.5828899999999999,0.30401666666666666,0.09987666666666666,LFP,1,9
65815.01850810453,2.513045188823467e-15,0.009104973031083829,1197.2993057481183,-0.037727300140698805,-0.3322726998593013,-0.10055000000000003,101.7200709580211,0.02177950000623241,101.69829145801486,,969720,2.699175156213753,2.1620666666666666,1.9506e-05,0.00011791000000000001,1.159e-05,6.0790000000000006e-05,2.2278e-05,0.05054,4.2986e-06,1.5069500000000002e-05,0.010908999999999999,0.32722333333333337,0.10931666666666666,0.39291,LCO,1,32
84672.08805105936,2.2052498488778865e-15,0.00062761337487797,7067.92654283078,-0.021269682976774895,-0.3487303170232252,-0.20989666666666673,2249.4782291250303,0.01545883301878348,2249.4627702920116,,23277620,2.6999912234756804,0.44953333333333334,2.6958000000000002e-05,0.00016089,8.989e-05,0.00011732999999999999,1.3182e-05,0.05766,1.5531800000000003e-05,4.239350000000001e-05,0.014031000000000002,0.14432333333333333,0.44404333333333335,0.13173666666666664,LCO,1,92
701432.093943584,2.4117313989732147e-15,0.011749121012761272,12365.096386063744,-0.033044351769678126,-0.336955648230322,-0.3385166666666667,128.8884346659761,0.017554207995999604,128.8708804579801,,1240340,2.699899810900559,3.7859333333333334,1.7214e-05,0.00014073000000000002,1.9450000000000002e-05,4.7883333333333336e-05,1.809e-05,0.07218,1.39346e-05,4.51325e-05,0.023565,0.10184333333333333,0.32722333333333337,0.16241666666666665,LCO,1,45
361109.60165971064,2.5079113716569324e-15,0.0010378751130627163,10663.938398104743,-0.03612534837216508,-0.33387465162783503,0.26367666666666667,1839.6699802919757,0.012083666981197894,1839.6578966249945,,18567880,2.6999888226792232,0.5787333333333333,1.6074000000000002e-05,0.00020093,6.259000000000001e-05,6.137666666666667e-05,2.1066e-05,0.050460000000000005,1.45286e-05,3.3615500000000004e-05,0.023159,0.10066333333333333,0.5065833333333333,0.58643,LCO,1,72
66695.68636363448,2.6241795516900513e-15,0.003674344140123812,4448.214240317171,-0.05141004021133844,-0.31858995978866167,-0.2437233333333334,337.1049069579458,0.05591850000200793,337.0489884579438,,3421870,2.699925203535003,2.9676666666666667,1.4346000000000001e-05,0.00016886999999999997,6.145e-05,6.284333333333333e-05,1.5486e-05,0.06373999999999999,4.4419999999999997e-07,1.19345e-05,0.010097,0.2717633333333333,0.07824333333333333,0.33626999999999996,LFP,1,100
25903.07248274102,2.13566395281756e-15,0.010063441530577786,1367.3865692632664,-0.020705713462193742,-0.34929428653780636,-0.4419633333333334,50.4771223749849,0.01395487500121817,50.46316749998368,,445090,2.6979470887058543,3.3223333333333334,1.4166e-05,5.1970000000000006e-05,1.4470000000000002e-05,0.00014431666666666666,1.299e-05,0.04106,6.397399999999999e-06,1.55645e-05,0.010195,0.21708999999999998,0.24895,0.021996666666666668,LCO,1,44
19712.119147444988,2.162674534254512e-15,0.004673637674251347,1670.8720506841828,-0.0215605006407511,-0.348439499359249,0.11932333333333311,162.39225670899032,0.01018079201458022,162.38207591697574,,1648030,2.6996062954541165,2.3571333333333335,2.1521999999999998e-05,9.298999999999999e-05,9.037e-05,0.0001275233333333333,2.517e-05,0.09146,5.447e-06,2.6124500000000004e-05,0.0068070000000000006,0.2564233333333333,0.35554333333333327,0.4373566666666666,LCO,1,68
43375.303701726145,2.2016259204339833e-15,0.006137373799477811,2435.818264252069,-0.022751707931965903,-0.3472482920680342,-0.12139666666666671,173.10707324999385,0.023038000043015927,173.08403524995083,,1749460,2.6996329022976844,2.8638000000000003,1.9770000000000002e-05,0.00013807,3.9670000000000005e-05,9.298333333333333e-05,2.9718e-05,0.07733999999999999,5.4866e-06,4.04465e-05,0.008851000000000001,0.30283666666666664,0.11639666666666666,0.38937,LCO,1,63
142600.87498504177,2.613458484461988e-15,0.010436477338248772,10391.380499559158,-0.049722473716886206,-0.3202775262831139,-0.08678333333333343,41.049493916973006,0.0151752500096336,41.03431866696337,,353580,2.6981191166504486,2.6712666666666665,2.7378e-05,5.211e-05,8.497e-05,0.00013676333333333333,1.7981999999999998e-05,0.07862,4.6682e-06,1.8035000000000002e-06,0.024797,0.37284999999999996,0.36812999999999996,0.10223666666666666,LFP,1,35
