SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation,TotalTime,CompilationTime,SolvingTime,Failure,TimeSteps,LastVoltage,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
52832.95171848245,2.604779837662171e-15,0.0012400741557194923,79490.26650675031,57.54860729541506,-57.91860729541506,-0.71942165,1329.6013735419983,0.01436870900215581,1329.5870048329962,,13338830,2.69997050821513,0.799393,2.638101e-05,0.00016923715,6.539905e-05,0.00014143595,2.6670450000000005e-05,0.0449863,1.1486693e-05,8.468757500000001e-06,0.013169965000000002,0.04628795,0.02281185,0.14147855,LCO,16,80
94630.79916794607,2.266211527088791e-15,0.011741738342642746,19333.059063593348,26.963057532304674,-27.333057532304675,0.2132149499999999,114.20950375001121,0.020028875005664304,114.18947487500554,,1096500,2.6994912014086516,1.884331,2.4622590000000003e-05,0.00021998365000000002,5.9784850000000014e-05,0.00010757465000000002,2.517429e-05,0.05756710000000001,1.9835363000000005e-05,3.15634775e-05,0.017826295000000002,0.5260287499999999,0.33715795,0.28002825000000003,LFP,8,24
70576.50552611607,2.4734753537095227e-15,0.004517075310427452,42426.687832534386,230.94195503604732,-231.31195503604732,-0.08395035000000006,203.51612779199786,0.026950375002343208,203.48917741699552,,1498240,2.6995810108681044,0.580931,1.7076270000000002e-05,6.483985000000001e-05,4.506355e-05,7.981614999999999e-05,1.579413e-05,0.0460645,1.7067125000000003e-05,9.997317500000001e-06,0.012004045000000001,0.043332050000000004,0.37069355,0.43202405,LCO,61,17
33206.51362755919,2.3801888465319173e-15,0.01015798472490036,41111.66434481593,146.39421306972457,-146.76421306972458,0.28054575000000004,145.8749322090007,0.04091349999362137,145.83401870900707,,1412030,2.6996575163104124,3.273459,2.2418310000000003e-05,0.00021869425000000005,2.621125e-05,0.00010630745,2.2223729999999997e-05,0.09025930000000001,9.559955000000002e-06,2.2205502500000003e-05,0.006917215000000001,0.44375325000000004,0.5477407500000001,0.21905175,LFP,39,46
23647.60892133394,2.4969843904988186e-15,0.044893992145557074,20286.16781872453,353.18611136398613,-353.55611136398613,-0.50720455,72.46132791700074,0.012257791997399181,72.44907012500335,,525940,2.699528781368323,3.7842930000000004,1.506711e-05,0.00023459125,1.2353050000000002e-05,4.202565e-05,1.843077e-05,0.0484549,1.8670529000000003e-05,1.5781392500000004e-05,0.006284905,0.28228795,0.11918835,0.021319150000000002,LFP,94,15
441830.34374197363,2.332938727377975e-15,0.0033819353490996775,1518047.2982569905,304.72388039311727,-305.0938803931173,-0.10311354999999989,541.2929582919896,0.01194250000116881,541.2810157919885,,5476410,2.6999610769186435,1.859099,1.644969e-05,0.00021721585,2.9705050000000005e-05,7.876125e-05,2.7597990000000002e-05,0.07721890000000001,1.5545099000000002e-05,4.63743725e-05,0.023043955,0.22273335000000002,0.27780985,0.32634325000000003,LFP,80,73
50421.502110558555,2.501455250324529e-15,0.029616530742201674,43017.71993399339,296.1635272823787,-296.5335272823787,0.35775314999999985,64.70471516699763,0.014449249996687286,64.69026591700094,,508790,2.6982217515226807,3.208251,1.872993e-05,0.00017861575,4.251655e-05,6.529285e-05,1.832241e-05,0.0442777,1.9029899000000003e-05,7.183737500000001e-06,0.011297815000000001,0.38103625,0.38382695,0.5228899499999999,LCO,79,18
65809.38945959287,2.455311411841472e-15,0.00977038447279393,191866.11769857773,304.0506446135097,-304.4206446135097,-0.11436484999999996,146.02141074999236,0.01167633300065063,146.0097344169917,,1410310,2.699698895721951,3.5210670000000004,1.686711e-05,0.00015418225,4.8228850000000005e-05,0.00010725785,1.7153850000000002e-05,0.0689179,1.4728151000000002e-05,1.60714625e-05,0.010280575,0.23528265,0.33083905,0.24951345000000003,LFP,80,51
256271.10585172355,2.537713105493338e-15,0.006242572591416224,40152.84724911602,23.037657180309722,-23.407657180309723,0.022338150000000057,324.38348579099693,0.02551945799496025,324.35796633300197,,3266210,2.6997475411446175,2.5600090000000004,1.9768350000000002e-05,0.00021338965000000003,2.5230250000000005e-05,5.824955e-05,1.893621e-05,0.0408013,6.918239e-06,3.4165197500000006e-05,0.020493295,0.15281835000000002,0.22986645000000003,0.5696533500000001,LFP,7,56
269632.83437818574,2.218024522196566e-15,0.019916294542958082,20096.62822212336,15.393952043952266,-15.763952043952266,-0.16648545000000003,38.08577591700305,0.021600917010800913,38.06417499999225,,273110,2.6997761297310965,3.5837670000000004,2.443593e-05,5.122555e-05,3.584935e-05,6.216445e-05,1.993161e-05,0.0445021,1.3360367000000001e-05,2.66827775e-05,0.024265315000000003,0.10953004999999999,0.58142385,0.07256065,LFP,5,26
