SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation,TotalTime,CompilationTime,SolvingTime,Failure,TimeSteps,LastVoltage,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
141408.10749173904,2.768668174963026e-15,0.20723909700869533,3325.2804386387243,-0.5955601306017524,-0.9044398693982476,-0.07365842105263154,31.56455174999428,0.012748209002893418,31.551803540991386,,201240,2.6967973073654745,1.3594,2.749042105263158e-05,0.00019633947368421055,1.661736842105263e-05,9.050157894736842e-05,1.944726315789474e-05,0.09964315789473685,2.7583684210526323e-06,2.4147973684210527e-05,0.010232578947368422,0.04921947368421053,0.2809342105263158,0.5261878947368421,LFP,4,13
169990.9846693972,3.218706526044922e-15,1.1992314752694668,2301.4650418782326,-0.8278071054362748,-0.6721928945637252,0.20916894736842118,10.768484542000806,0.008777292008744553,10.759707249992061,,40260,2.6951289067285,1.6822,2.4515684210526318e-05,0.00018325315789473684,2.5456315789473687e-05,4.299315789473684e-05,2.8456736842105265e-05,0.08233157894736842,9.159263157894738e-07,4.314555263157895e-05,0.014870263157894739,0.44042052631578954,0.3806131578947369,0.31813526315789475,LFP,4,6
87680.69187773475,2.660948444307132e-15,0.044509633118692236,41127.38416931705,-0.45813560806902665,-1.0418643919309734,0.16420473684210524,35.0066192910017,0.010016041022026911,34.99660324997967,,258660,2.698619913330407,2.477,2.838663157894737e-05,0.00015135526315789472,8.407947368421054e-05,0.00010778894736842106,2.3538e-05,0.06442631578947369,7.424915789473684e-06,6.682289473684212e-06,0.01893542105263158,0.5114689473684211,0.06058473684210527,0.5221510526315789,LCO,4,77
68494.2633255007,2.9143369696243477e-15,0.10657164343579882,11790.131242165467,-0.6600147402295047,-0.8399852597704953,-0.5352247368421053,43.65258791600354,0.01756441598990932,43.63502350001363,,303050,2.698058836599663,3.5882000000000005,1.6086e-05,0.0001805563157894737,9.022789473684211e-05,4.7404736842105264e-05,1.2652736842105264e-05,0.061678947368421055,1.4181926315789473e-05,1.798913157894737e-05,0.010137526315789475,0.10623210526315789,0.011024736842105264,0.2775184210526316,LCO,4,60
35965.47907903243,2.7650226806991e-15,0.06734609783129265,18671.640700555745,-0.513917608042572,-0.986082391957428,-0.16849315789473696,33.596392459003255,0.00930304202483967,33.587089416978415,,227690,2.698482597885334,3.061,2.3985157894736844e-05,0.00019556578947368424,8.589842105263159e-05,0.00010828684210526315,2.9936526315789476e-05,0.05278631578947369,9.015168421052631e-06,6.713552631578949e-06,0.013650052631578948,0.5662457894736842,0.12219315789473685,0.0730678947368421,LFP,4,73
29955.50315852945,3.1302429747514686e-15,0.2869630025373113,3026.3036733443987,-0.928842229631428,-0.571157770368572,-0.12800052631578962,23.75085150002269,0.010134375013876706,23.740717125008814,,140840,2.6973017009572615,3.3314,2.8680315789473685e-05,0.00016229736842105264,9.662263157894738e-05,5.7258421052631576e-05,2.9161578947368423e-05,0.09296105263157894,1.1282789473684209e-05,1.8723815789473687e-05,0.0064393157894736845,0.16964157894736845,0.5819584210526315,0.05039947368421053,LCO,4,31
30082.824673500738,2.3956323580225322e-15,0.020340673664952978,11025.975858277685,-0.36337264761126065,-1.1366273523887394,0.1744521052631579,163.87567979100277,0.00859270800719969,163.86708708299557,,695860,2.699865393825962,1.5322,2.1455684210526314e-05,0.0001322342105263158,9.805315789473684e-05,0.0001275542105263158,2.8831894736842107e-05,0.06288526315789475,1.1070199999999998e-05,1.670213157894737e-05,0.009308578947368421,0.19522894736842106,0.3479457894736842,0.5612773684210527,LCO,4,89
79335.99963027565,2.5650615780373737e-15,0.03894390764477669,25470.289490047635,-0.43612215515817176,-1.0638778448418282,0.07353105263157877,23.632321042008698,0.02456670900573954,23.60775433300296,,153560,2.6987578238147965,2.1594,1.4077578947368422e-05,7.891631578947369e-05,5.485315789473684e-05,0.00010425736842105263,2.3708526315789474e-05,0.05993578947368421,9.492452631578948e-06,4.499078947368422e-06,0.016397736842105264,0.4507921052631579,0.25435315789473684,0.2983857894736842,LFP,4,68
25539.557517908488,2.8373162056868182e-15,1.0593567430570872,2761.243525572287,-1.107891284557322,-0.3921087154426779,0.2507794736842103,10.168692124978406,0.0088420839747414,10.159850041003665,,33760,2.6956313519944723,3.1386,2.9167263157894737e-05,0.00015612999999999998,9.802473684210528e-05,7.580789473684211e-05,1.7577157894736844e-05,0.05974631578947369,1.6910157894736845e-05,3.735144736842106e-05,0.011306894736842106,0.5891626315789473,0.5035815789473684,0.08803526315789474,LCO,4,16
273242.90278593043,2.2980153075172605e-15,0.05733798313485541,88410.47011835856,-0.43113493903267397,-1.068865060967326,-0.770231052631579,26.447309042006964,0.008751500019570813,26.438557541987393,,175170,2.699051445874147,3.7190000000000003,2.1184736842105264e-05,7.020684210526316e-05,5.310052631578948e-05,7.723210526315789e-05,2.560705263157895e-05,0.05658842105263158,1.8598368421052635e-05,2.68835e-05,0.0244131052631579,0.03915842105263158,0.035866842105263155,0.0847436842105263,LFP,4,86
