SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation,TotalTime,CompilationTime,SolvingTime,Failure,TimeSteps,LastVoltage,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
195490.26022572792,3.479401246016052e-15,0.49990756445178214,71228.59472057795,-6.074652614345041,1.2746526143450296,0.4170520833333332,25.7621379159973,0.023041874985210598,25.73909604101209,,118250,2.6961961923504574,2.477625,1.283875e-05,0.00024076875,6.891875e-05,4.651597222222223e-05,1.764375e-05,0.049612500000000004,5.816874999999999e-06,1.8543437500000002e-05,0.019506458333333334,0.36690902777777773,0.3815770833333333,0.5985659722222222,LFP,12,62
22897.54592093015,2.510231231886828e-15,0.03975144449252219,24217.827425694133,-8.220115456008017,3.4201154560080056,0.38025902777777765,51.355916249973234,0.013476291002007201,51.34243995897123,,332500,2.6982280529571474,0.7496805555555557,1.401625e-05,0.00016595625,7.905625e-05,0.00014317847222222223,1.4128750000000001e-05,0.053962500000000004,8.311124999999999e-06,9.241562500000002e-06,0.009155208333333335,0.47843541666666667,0.36141874999999996,0.4704048611111111,LFP,11,93
160380.14791415134,2.4029683688956846e-15,0.6484571806941083,63450.549770928796,2.5053718999932784,-7.30537189999329,0.13696597222222218,11.189563124993583,0.01550570799736306,11.17405741699622,,26140,2.6890466868390432,1.3550416666666665,2.843375e-05,0.00011625625000000002,3.643125e-05,0.0001039451388888889,2.797875e-05,0.09509583333333334,2.9046249999999993e-06,2.98940625e-05,0.019570625,0.5734909722222222,0.3059423611111111,0.18753263888888888,LFP,14,23
268700.86834151705,2.5300476046786617e-15,0.039705542048910115,214996.8811651996,-4.341453673163045,-0.4585463268369665,0.005854861111111109,69.53598300000886,0.022430040990002453,69.51355295901885,,469450,2.6991720001718464,0.7739583333333333,1.4393750000000001e-05,0.00020232708333333335,2.4268750000000004e-05,9.043958333333333e-05,1.442375e-05,0.07147083333333334,8.533875e-06,2.07503125e-05,0.020775208333333333,0.35551875000000005,0.1346784722222222,0.4456576388888889,LCO,12,90
239498.79171751413,2.6640469407641906e-15,1.3785600403463623,29230.78197566202,-5.800076474597958,1.0000764745979467,-0.27947569444444453,15.15619495799183,0.027615041995886713,15.128579915995942,,44610,2.698176309378482,1.2257361111111111,2.3446250000000003e-05,0.00014915625,2.686875e-05,0.00010130208333333332,1.397375e-05,0.0481125,1.5634375000000002e-05,4.4173437500000006e-05,0.022338541666666666,0.15254236111111114,0.17966597222222222,0.3183159722222222,LFP,12,15
78944.59992587722,2.9672221536729866e-15,0.6625496054421433,22155.59017084485,-9.892201859480025,5.092201859480014,0.4696604166666666,20.64216408302309,0.03351908302283846,20.60864500000025,,86020,2.6976305726640084,1.206736111111111,2.939875e-05,0.00024695208333333333,6.135625e-05,0.0001234701388888889,1.879875e-05,0.06572916666666667,8.261625e-06,4.112812500000001e-06,0.015049791666666668,0.5017895833333332,0.5815215277777778,0.31634930555555557,LFP,11,28
58904.1252516201,2.17968904532068e-15,0.06202684227023307,43503.13091146257,-0.40957771022819855,-4.390422289771813,-0.3598631944444446,35.250227917014854,0.01561679202131927,35.234611124993535,,200830,2.6980609034968257,0.845736111111111,2.075375e-05,0.00012652291666666668,1.409375e-05,0.00011676319444444444,1.8461250000000002e-05,0.043437500000000004,5.154125e-06,4.5012187500000005e-05,0.013156875,0.3120881944444444,0.2413701388888889,0.016678472222222223,LCO,13,63
79256.56142789798,2.561022482767179e-15,0.13067917659112416,121283.30043794146,-2.290387501519888,-2.5096124984801236,-0.3426548611111112,8.508904332993552,0.032881207996979356,8.476023124996573,,9770,0.32831650960719894,2.345152777777778,2.071625e-05,0.00011395208333333333,2.891875e-05,5.1297916666666666e-05,1.9363750000000002e-05,0.0861375,3.0943749999999995e-06,7.8321875e-06,0.019372291666666666,0.28193263888888886,0.19834930555555555,0.10706319444444444,LFP,12,47
1936.0792689576424,2.133664560729171e-15,2.119481534688861,5431.335255269126,4.74967858420888,-9.549678584208891,-0.05560347222222228,466.29920529201627,0.010647667018929496,466.28855762499734,Nan,280,3.3569228832778273,2.814875,1.481125e-05,0.00013708125,6.430625000000001e-05,7.267152777777779e-05,2.169875e-05,0.06905416666666667,6.859125e-06,4.90134375e-05,0.010257708333333334,0.27611458333333333,0.2472701388888889,0.35101180555555556,LFP,15,8
62409.823455859434,2.3435669614399213e-15,0.33154202787893194,68717.7008422905,2.3438167558797787,-7.14381675587979,-0.25358125,24.132528707996244,0.254657582991058,23.877871125005186,,76460,2.6996886536386477,2.0606805555555554,1.485875e-05,9.904791666666667e-05,8.901875e-05,0.0001384423611111111,2.187125e-05,0.06722083333333334,9.031625e-06,4.03371875e-05,0.013209375,0.1576229166666667,0.3178243055555555,0.20097152777777777,LFP,14,61
