SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
-513466.6341746199,2.200629686393989e-15,0.4123345000952597,2017437.6715788716,287.5415213301354,-292.3415213301354,-0.4057745376458449,3.7324193536193597,2.44415626299338e-05,5.743510084305204e-05,1.2186033307277897e-05,9.174882742017296e-05,1.5144977593208637e-05,0.09139275928228793,1.7383115406491302e-05,3.351531806196004e-05,0.023330376192248346,0.06304464061542513,0.32987566279180197,0.13130515894692799,LCO,90,68
-79995.82113309653,2.1558906343214375e-15,8.539678583304712,144746.8166451086,249.97746947524658,-254.7774694752466,0.13555394841762458,1.9601047821056308,1.3821642982006272e-05,6.729459857458433e-05,1.748988068644507e-05,7.511121951966181e-05,2.6404840734407148e-05,0.09692408315409809,1.627915852771205e-05,2.171589363593525e-05,0.024895634326994834,0.48385134199711777,0.024524816602500023,0.5571777898180068,LFP,89,5
-490089.2212514976,2.1505042586427374e-15,0.139212724106117,3854263.103828717,332.3732646114213,-337.17326461142125,-0.4859614383651263,2.5697885645000067,1.684931668095964e-05,5.418589894427215e-05,1.1947998624697682e-05,0.00011247756936305573,1.9080486685726252e-05,0.09123617450901018,1.6137837295055787e-05,2.8733886897302545e-05,0.02483364698447665,0.030137246021773822,0.23659728680130357,0.17730402881179635,LCO,100,97
-22948.143063195894,1.930407908665993e-15,2.927837498020658,73888.27737341369,298.8778218704572,-303.67782187045725,-0.13372582412359169,1.8973829555519095,1.819730762527288e-05,0.00013545302489978645,1.1742698070173752e-05,7.698962734763886e-05,1.2111036361374338e-05,0.07922328841314966,1.718845789162002e-05,4.97089727720262e-05,0.021996017375150077,0.2209056843599613,0.4890340233251613,0.08633446819128573,LCO,99,3
-283384.4514289125,2.100018983209206e-15,0.19636798529006008,2767394.021573544,332.10044592881263,-336.9004459288126,-0.44935063068210346,2.5694939231239426,2.9061138654364945e-05,5.272442878846936e-05,1.4240741382904098e-05,0.00014120515917010493,2.2888073576343347e-05,0.09355632644748318,4.53327687622335e-06,3.348332567052461e-05,0.02483325220846245,0.20662915783604138,0.2386398834521413,0.03538032802971389,LCO,100,71
-66653.9861848232,2.4242456811309886e-15,5.8444545754716035,1502.8433929161931,-46.93863540063506,42.138635400635046,-0.1846903648370395,1.9230439180332017,2.4920240872959347e-05,9.295690196170192e-05,1.3386572452061912e-05,4.9996214885091885e-05,1.9032926327720967e-05,0.0730006163097856,1.8240522640721616e-05,2.835757254160216e-05,0.0233294370735383,0.5728149644712891,0.022915860495741996,0.14957881019592947,LCO,1,6
-92447.86928324563,2.3816549409706313e-15,0.0027559908725522954,668086.6570922274,210.09108857474976,-214.89108857474977,-0.31036231503066936,0.5830011607122839,2.945876532496028e-05,8.792747341694773e-05,1.295187826159169e-05,4.690092061333039e-05,1.493015054683565e-05,0.09094508356625622,3.61737370267671e-06,1.961679782855904e-06,0.013876151955432965,0.26887717463639416,0.31534536714918254,0.03541514318375405,LFP,66,94
-79741.00430222678,2.0538876595338755e-15,0.09629342584579392,724011.9430957055,313.4066924694372,-318.20669246943726,0.012122530722700753,2.519445067844392,1.931123785347582e-05,6.177438818800273e-05,1.234433176575103e-05,9.23458461218225e-05,1.4929214118196662e-05,0.09137544010022855,1.9773588288233644e-06,3.349196821076774e-05,0.023301263364097626,0.17928531435547587,0.5844160224257599,0.178421193941465,LCO,90,28
-15274.59678027969,2.5625120369809563e-15,0.06756804290442835,77861.05882291887,334.4653338204429,-339.26533382044283,-0.2860960388585133,0.47270323192764063,1.681406130328217e-05,0.00022657335350121266,9.333324545065142e-05,0.0001488008137387312,1.2413286528675706e-05,0.08133455825295216,2.820874448453389e-07,3.852183238212825e-06,0.006178393325944291,0.021501688783000055,0.07222958993894518,0.5501726824195415,LCO,100,35
-1000769.3487982012,3.1220315881113696e-15,0.4271055746613849,2359504.011900415,288.05676181818797,-292.8567618181879,-0.28946962340184557,2.982601051147261,1.2125233860065214e-05,0.00021372661777454893,1.9069650353886023e-05,4.479709466901385e-05,1.4633923434856732e-05,0.08798957237952666,1.550883101590565e-05,4.619712293622505e-05,0.024803923740801346,0.052084941858412906,0.10622740220047763,0.4822180325392639,LCO,90,69
-104559.53291916443,3.609999718821702e-15,5.557888860969852,1532.3850046131442,-46.929412877380685,42.12941287738067,0.05579631125531681,1.3473023151160342,2.4856484096965968e-05,0.00018079791430365038,4.085588273054052e-05,4.708185265897953e-05,1.2231738982953403e-05,0.07355217802329633,1.6960444678255068e-05,1.2860254372377988e-05,0.024083870085310956,0.22098311137924675,0.25863892272421296,0.5061742771518571,LCO,1,6
-92507.30796805023,2.312805496169412e-15,0.03870685590400946,539018.05582993,203.57873294863768,-208.3787329486377,0.2044337115343301,0.7599170211112105,1.5200747911420845e-05,6.165003406123642e-05,6.540336724650264e-05,7.084705177023078e-05,1.494851743863175e-05,0.08332921501721358,1.5610419142605492e-06,1.1574136626023496e-05,0.014456722614836647,0.5159296780409545,0.19416357855334115,0.4243404549400346,LFP,66,86
-14419.04231745035,1.9971648845913363e-15,-0.06136198846728088,591094.26219993,315.79559552925775,-320.5955955292578,0.5384583172649032,3.955841667772982,2.2306911459273812e-05,5.300817139444821e-05,1.1680312891610851e-05,9.234581171726301e-05,1.631860714362118e-05,0.09680016059426944,2.6232113105856575e-06,3.363158962538575e-05,0.015202007351754723,0.5189105081043249,0.4108058907270795,0.5387419184334988,LCO,90,65
-54785.66852011561,3.159837742172965e-15,1.1060677799229996,14529.08423831839,-17.23003223556816,12.430032235568149,0.16746196528546975,1.5692493057536507,2.2732854239709963e-05,0.00023837044984358267,4.1068284274032144e-05,0.00010208424869565308,1.5719745020329998e-05,0.07322784289554266,2.242142482578957e-06,4.560226235472975e-06,0.012372541858904209,0.4577257575260872,0.5925628944366494,0.04717331332273332,LCO,9,24
-446937.0509928643,2.5410308682814204e-15,0.08122395815783864,1605172.9374246162,79.63045200473721,-84.43045200473722,-0.47576503737340714,1.5488804863783463,1.4039983837580044e-05,0.00018359551006626385,5.477951588477248e-05,9.48194834825178e-05,1.4232695210667031e-05,0.0996087475843242,4.667239575700369e-06,5.065912155009239e-06,0.02496120411713402,0.18951791079077132,0.23070254266577042,0.03401450917005118,LCO,34,99
-21738.447247802473,3.4222015688475338e-15,1.2895362872057572,592.0044245498019,-46.78136206944509,41.981362069445076,-0.08558919022449107,1.657742247968607,2.1702302115738774e-05,0.0001992243422342774,5.425871510719168e-05,4.9968277136336103e-05,1.9075582189496478e-05,0.07289400314028106,1.849082822823041e-05,2.9131469401444766e-05,0.007159546109449492,0.45451392377418154,0.37004280184505856,0.019854084156268905,LCO,1,24
-399008.1462224972,2.2585050538560367e-15,6.1428278361849245,320627.65840328846,310.5971391728398,-315.39713917283973,-0.4685032127747234,2.5695656884825344,1.4705748723198763e-05,4.84964551393156e-05,1.4243011881635203e-05,7.128020494454314e-05,1.487047338424936e-05,0.09456211488405654,4.561065775960146e-06,3.3491981251791635e-05,0.02325533039989134,0.17924126800469195,0.23287541109865373,0.04938010812193094,LCO,100,9
-317586.19001903327,2.8593867783530792e-15,3.112629468871436,25394.274008615794,-24.43793647060662,19.637936470606608,-0.38248614909159206,1.9875707249953736,1.5726069527950134e-05,0.0001821309343040991,1.0146268105370808e-05,9.173127749878692e-05,1.5248306687548465e-05,0.0823406361048333,6.8601256995088575e-06,3.654168471852095e-05,0.022603005314267312,0.020466724386069345,0.07911632393409225,0.44793080258824636,LFP,7,12
-373157.1272091303,2.2479565349892224e-15,0.40915616169538627,1356778.5247802024,323.79016224739826,-328.5901622473982,0.37263575588264397,2.9560237717786904,2.327506111036435e-05,9.695980061694475e-05,1.1678177625620596e-05,9.247151389552463e-05,1.5380003906408686e-05,0.09951013580032424,1.27489168660626e-06,3.3529660813512e-05,0.022960262264254325,0.571182119880974,0.5696748455134898,0.16177879048818017,LFP,99,54
-150638.0191158238,2.9035177138890463e-15,0.2520830742987272,485732.1982563429,88.9188169877385,-93.7188169877385,-0.4894929415964188,1.5466889519419866,2.296333958284154e-05,0.00013995356295837757,9.842641711376e-05,0.000145778808290607,2.7328717221722097e-05,0.07953070413630699,4.36792317031243e-06,5.062155654356341e-06,0.019883738281708786,0.1779781828125779,0.22959438158610232,0.032934494004901005,LCO,37,56
