SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,TotalTime,CompilationTime,SolvingTime,Failure,TimeSteps,LastVoltage,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
15830.278648167663,2.6930865322711696e-15,2.5922913062527857,-164.85836334295288,-32.29443322383794,27.494433223837934,35.869193594000535,0.1634543430118356,35.7057392509887,Nan,730,2.9607380265616325,2.9507630000000007,2.9332830000000004e-05,0.00014463775000000002,4.6652950000000005e-05,4.2742850000000004e-05,2.029503e-05,0.07115650000000001,7.48955e-07,1.1759022500000002e-05,0.017799415000000006,0.4618225,0.5392575000000001,0.5258675,LCO,5,10
1429.034138127963,2.3596351231674752e-15,0.9900124676854704,-258.7796307062878,198.3250027398412,-203.12500273984122,35.40543459399487,0.17533720200299285,35.230097391991876,Nan,1130,3.633567957694152,1.809775,1.9661070000000002e-05,7.461745000000001e-05,8.066755000000002e-05,7.825635e-05,2.270955e-05,0.05929870000000001,2.0967410000000003e-06,7.8188225e-06,0.007091305000000001,0.48424750000000005,0.43776250000000005,0.5853175,LCO,65,15
342189.1016541368,2.4325015717294416e-15,1.1584141489130058,29799.018025808935,16.561759741666677,-21.36175974166669,50.79952959500952,0.1670199330255855,50.63250966198393,,14860,2.454011784049718,3.5482370000000003,1.362549e-05,4.637035e-05,6.530275000000002e-05,6.879745e-05,2.1768150000000003e-05,0.08660770000000001,3.0928790000000005e-06,3.4608717500000004e-05,0.021204565000000005,0.19019250000000001,0.24334750000000002,0.5021675,LFP,18,45
139150.25562558943,2.555090963574374e-15,0.3758160631306479,32573.74673095318,227.0686895328981,-231.86868953289812,73.79073064998374,0.21186107999528758,73.57886956998846,,26790,2.4889766441441004,2.5014890000000003,1.872273e-05,6.408595e-05,9.207145000000001e-05,0.00014689745,1.541271e-05,0.09790090000000001,1.3498571e-05,3.9112925000000005e-06,0.017272315000000003,0.5139825,0.5283725,0.10544250000000001,LFP,74,70
115164.4912985018,2.8069157624329857e-15,0.33315602560012125,12250.074839499626,32.143499707224166,-36.94349970722418,131.84812663099729,0.16568253698642366,131.68244409401086,,104520,2.4936556020558487,3.185223,2.1057150000000002e-05,0.00015254845000000004,4.2428350000000005e-05,8.180825e-05,2.012187e-05,0.0738763,7.204745000000001e-06,2.0476467500000004e-05,0.009095335,0.1732875,0.5344725,0.1685925,LFP,22,85
65313.646643118656,2.559217454751888e-15,3.4302211326522,8807.135115936857,123.86579306669478,-128.6657930666948,38.03495236899471,0.19121844999608584,37.84373391899862,Nan,4130,2.915481252672048,2.3152510000000004,2.1160650000000002e-05,0.00013024645,3.999565000000001e-05,0.00011210555000000001,1.534989e-05,0.07708390000000001,1.5075839000000002e-05,1.4479542500000002e-05,0.021777235000000002,0.5214875,0.4322975,0.37819250000000004,LCO,49,15
39721.916242214436,2.8147241055537083e-15,0.846809343219242,4686.231877236234,71.87590830037651,-76.67590830037652,78.09024448299897,0.18097178498283029,77.90927269801614,,43340,2.494686913714781,1.323375,2.9097570000000002e-05,0.00011102515000000003,9.563005000000001e-05,7.097545e-05,2.122509e-05,0.08274610000000002,8.776271e-06,3.0398247500000006e-05,0.008582725,0.3322375000000001,0.2805725,0.43832250000000006,LCO,33,25
252396.93568500556,2.285320772255548e-15,0.031345416403670376,2086.1134159158223,91.93936750895526,-96.73936750895527,487.42537516800803,0.16689243199652992,487.2584827360115,,607980,2.4996020750918273,0.449299,2.2412010000000002e-05,0.00021172855,6.416875000000001e-05,0.00011457395,2.5770090000000002e-05,0.055312900000000005,5.873869999999999e-07,4.361920250000001e-05,0.021642205000000005,0.3797125,0.4317925,0.41503750000000006,LFP,37,67
131164.37437128124,2.3383492865263638e-15,1.8915370257678188,23956.205437663728,176.10711421624276,-180.90711421624277,52.5217059449933,0.16611573498812504,52.355590210005175,Nan,18360,2.504061010398896,3.4305130000000004,2.111313e-05,6.982525000000001e-05,4.893445e-05,0.00014038104999999999,1.337205e-05,0.0487219,1.0636283e-05,3.3899877500000006e-05,0.017635615,0.1703725,0.3846775,0.4325875,LFP,62,37
119592.05572601808,2.4465510510650317e-15,0.029512989578633634,46568.44466419229,303.9239786823356,-308.72397868233554,482.93099923600676,0.16437854198738933,482.76662069401937,,535640,2.497970812924628,0.557143,1.968627e-05,0.00017469925000000003,5.540725000000001e-05,7.563835000000001e-05,2.205111e-05,0.0423133,1.081199e-06,6.396687500000001e-06,0.016856515000000002,0.28107250000000006,0.37084249999999996,0.5308875000000001,LCO,93,82
