SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,TotalTime,CompilationTime,SolvingTime,Failure,TimeSteps,LastVoltage,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
116549.64423593113,2.152567724945766e-15,0.0353222870870511,192329.4479327808,138.13510641798402,-142.93510641798403,158.73573650199978,0.11543251499824692,158.62030398700153,,140580,2.495813128269166,0.7803170000000001,2.702937e-05,4.631995000000001e-05,7.717915000000001e-05,0.00013745175,1.787925e-05,0.0568327,4.312163e-06,1.61254175e-05,0.019128925000000005,0.21336750000000002,0.1347275,0.1757125,LFP,49,97
8301.310839877251,1.951769100768101e-15,2.6767317322598285,1174.7937755286646,4.697655129253889,-9.4976551292539,34.49505730300734,0.1400048399955267,34.355052463011816,Nan,170,3.179560274704193,1.791345,2.439813e-05,0.00011795515000000002,8.680285000000002e-05,0.00012862535,2.3733930000000002e-05,0.0717961,9.876557e-06,4.450970750000001e-05,0.023589115000000004,0.5809375,0.23573750000000002,0.23369750000000003,LFP,16,4
22874.561958169426,3.5882221731712825e-15,2.991960907458312,8857.76360023847,44.88261154689154,-49.68261154689155,48.508123300009174,0.14063514101144392,48.36748815899773,Nan,13950,2.5303329017027205,3.9201050000000004,1.4478870000000001e-05,0.00021370255000000002,9.300565000000001e-05,5.7255150000000004e-05,2.9363970000000003e-05,0.0505429,1.9145729e-05,2.7214902500000003e-05,0.010615735000000001,0.14405250000000003,0.39758250000000006,0.1475325,LFP,27,37
18703.526665425554,2.503317275183823e-15,5.25876515202395,13800.022891922119,294.0807974962569,-298.88079749625683,35.98415490098705,0.1328333279961953,35.851321572990855,Nan,2220,2.985486364074863,2.409605,1.431039e-05,0.00014047765000000002,3.938275000000001e-05,0.00010244315000000002,2.0504730000000002e-05,0.0410731,1.3129697000000003e-05,4.716241250000001e-05,0.014559115000000001,0.35841750000000006,0.17702250000000003,0.1501975,LFP,98,11
288368.67595258565,2.2999593530966657e-15,0.25560982735905535,396281.02273074037,282.2293515906614,-287.02935159066146,97.34531812400382,0.13771213799191173,97.20760598601191,,56850,2.481473285580872,1.7538390000000001,2.2665270000000003e-05,6.851485000000001e-05,6.683365000000001e-05,0.00012255995,2.912943e-05,0.0708637,1.9513217000000005e-05,2.2202037500000005e-05,0.023280415000000002,0.1546125,0.2134125,0.15203250000000001,LFP,89,56
35536.06419255026,2.6125464870142313e-15,0.3742020273451176,1541.2617078763076,95.95006803329241,-100.75006803329242,128.4892628640082,0.13079086200741585,128.35847200200078,,101440,2.4895500270485815,2.0010670000000004,2.4455910000000005e-05,0.00016568185,8.327035000000002e-05,9.491035000000001e-05,2.1621990000000003e-05,0.0652147,9.226523e-06,4.609568750000001e-05,0.008511745000000001,0.3183775,0.4843575,0.5300525,LCO,39,58
273192.07352801797,2.1157200728015034e-15,0.03366981918932554,258720.5350157934,142.20443777520742,-147.00443777520744,164.1135549199971,0.15914416099258233,163.95441075900453,,157140,2.498962153058813,0.792173,2.379513e-05,5.011255000000001e-05,4.7434150000000004e-05,0.00010233315,2.353233e-05,0.07010050000000001,3.912401e-06,3.14090375e-05,0.023487475,0.17480250000000003,0.37158250000000004,0.3225775000000001,LCO,50,97
44640.16290094261,2.7289483152732076e-15,0.6913684282001555,2205.5028675460426,-35.57177790246437,30.771777902464358,77.01511131000007,0.13293753200559877,76.88217377799447,,45030,2.480385300541181,2.3964950000000003,1.988157e-05,0.00012380995,8.933275e-05,0.00011276114999999998,1.710633e-05,0.048718300000000006,1.1613611000000002e-05,1.4030082500000002e-05,0.013188655,0.44477750000000005,0.26278750000000006,0.23040750000000002,LCO,4,51
40977.817872627944,2.232157147695391e-15,0.04453407490378188,5997.36524701982,191.1729811074639,-195.9729811074639,151.8434199559997,0.13290043199958745,151.71051952400012,,141210,2.491713072746978,0.382647,2.8086690000000003e-05,9.960535000000002e-05,4.825855e-05,0.00010329124999999999,2.6577930000000004e-05,0.07926070000000002,1.9749035000000003e-05,1.69748375e-05,0.011854525000000001,0.5693075000000001,0.4361625,0.4363475,LCO,63,41
208292.30208471834,2.3763167637079146e-15,0.09879034188370868,-11348.814559129532,86.99503827818799,-91.795038278188,209.05416062798759,0.13394583399349358,208.9202147939941,,199330,2.4980756321995474,1.0710169999999999,2.6109210000000005e-05,0.00019723435,7.200055e-05,0.00010350025,1.816617e-05,0.07071490000000001,1.7674391000000003e-05,3.98190875e-05,0.018096355,0.5077025000000001,0.5005525000000001,0.28639749999999997,LFP,36,71
3308.9680940889716,2.3502254358658344e-15,2.7055170241949247,-1928.781572424201,232.99043107881093,-237.79043107881094,37.32390897900041,0.15321145301277284,37.170697525987634,Nan,2830,2.775732034359276,2.157969,1.7910570000000002e-05,7.531045e-05,7.694245000000001e-05,0.00010542965000000001,2.964315e-05,0.0476197,1.983683e-06,4.24688225e-05,0.007693165000000001,0.43883250000000007,0.40823750000000003,0.5944525,LFP,79,19
6836.725226829267,2.9106270566296413e-15,1.0136347069019038,2860.2215500414127,276.71217670481906,-281.512176704819,92.38625615800265,0.13815563800744712,92.2481005199952,Nan,62900,2.5072969602088455,3.9014090000000006,1.376283e-05,0.00023310025000000003,6.732055000000001e-05,0.00014618355,2.0045190000000002e-05,0.0547015,3.6949970000000003e-06,1.78193075e-05,0.005125285,0.40119250000000006,0.2889425,0.5697675,LCO,88,71
10330.372998290788,2.735293815370417e-15,1.2246001163651734,2062.670062669582,71.44156919525375,-76.24156919525376,73.71865520998836,0.2730273729976034,73.44562783699075,,29950,2.486087865614181,3.6917250000000004,1.2257310000000001e-05,0.00020289595,8.171335e-05,0.00011099455,2.2990890000000003e-05,0.07920550000000001,6.504815000000001e-06,4.85439575e-05,0.006859675000000001,0.5947275000000001,0.3176825,0.44926750000000004,LCO,33,60
43102.85683263746,2.34241351921229e-15,0.3991214766189591,10252.988410801025,171.87698637615475,-176.67698637615476,67.73851367400493,0.15159413100627717,67.58691954299866,,35340,2.4819912824816015,3.378985,2.073135e-05,0.00010398175000000002,6.957505e-05,0.00012507345,1.4461950000000001e-05,0.07001650000000001,1.1528867e-05,2.39810675e-05,0.013003015000000001,0.5694125,0.42125750000000006,0.4104225,LCO,59,87
81502.33009529342,2.533665259169872e-15,0.7580329610335076,6645.3444982365745,127.40808302454226,-132.20808302454228,62.11492499499582,0.13863794598728418,61.97628704900853,,29780,2.493692576813081,0.8680209999999999,1.464681e-05,7.704925e-05,9.374185000000001e-05,9.924325e-05,1.4312190000000001e-05,0.0874525,1.4054555000000001e-05,2.00809625e-05,0.012308755000000001,0.35043250000000004,0.5549825,0.2612675,LCO,48,17
54590.11587971529,2.1462229606612546e-15,0.08538130093396176,11186.042286815735,49.06430153269012,-53.864301532690135,120.44581174800987,0.13146622900967486,120.3143455190002,,98590,2.4953888308864305,1.235937,2.2551510000000003e-05,9.545575000000003e-05,2.9143450000000006e-05,0.00012183505,1.461423e-05,0.0879283,6.834881e-06,3.7201032500000004e-05,0.010053145,0.43581749999999997,0.1842225,0.5442125,LCO,26,73
33475.71641522244,2.2184667694496864e-15,0.008584608888416764,271334.7081362073,233.0016009663062,-237.8016009663062,40.235620804000064,0.13215662399306893,40.103464180006995,,7270,2.1108744667527466,2.223519,1.612173e-05,9.399205000000001e-05,5.630095000000001e-05,5.102695e-05,2.8913250000000003e-05,0.08121790000000001,2.070407e-06,1.8073737500000002e-05,0.021349885000000002,0.5353625000000001,0.1755025,0.31169250000000004,LCO,70,79
183699.02727619224,2.9909981595344133e-15,0.36538574291451187,41170.80953515591,113.79997108132935,-118.59997108132936,138.7094391290011,0.1338963349990081,138.5755427940021,,112520,2.496260237849815,1.8684090000000002,1.2609030000000001e-05,0.00017674675000000002,9.906355000000001e-05,7.520715000000001e-05,2.619489e-05,0.0499843,4.260485e-06,2.27678225e-05,0.018967435000000005,0.3284675,0.14107750000000002,0.4173125,LFP,44,57
12681.973336252251,2.7413936234585215e-15,0.3553216248154521,285.3099790772615,257.80355337356355,-262.6035533735635,56.309002635010984,0.1305623310036026,56.17844030400738,,21630,2.365450799153981,3.9558630000000004,1.684659e-05,0.00017602855000000003,2.8934650000000003e-05,6.440295e-05,1.787079e-05,0.0429127,1.7077025000000004e-05,1.6475877500000004e-05,0.007181395,0.1955575,0.48380750000000006,0.5667975000000001,LFP,78,71
