SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,TotalTime,CompilationTime,SolvingTime,Failure,TimeSteps,LastVoltage,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
11358.704092782948,1.6502907973400633e-15,3.2596565740017738,9190.545355938122,194.41929688149497,-199.21929688149498,35.59302502700302,0.14665181600139476,35.44637321100163,Nan,80,3.160217035221465,3.794325,2.228061e-05,8.929225000000002e-05,3.6761050000000006e-05,6.246145e-05,2.332659e-05,0.06423970000000001,4.010411000000001e-06,1.8113337500000004e-05,0.022344445,0.5655675,0.27685250000000006,0.13328250000000003,LFP,71,5
81655.992597292,2.564597891370092e-15,0.5623056961947868,12952.57177915989,235.4755881107478,-240.2755881107478,60.51771553000435,0.15740865099360235,60.36030687901075,,27570,2.467878376556386,1.8533990000000002,2.7333750000000002e-05,9.478585000000001e-05,7.959385000000001e-05,5.6947150000000006e-05,1.8532650000000003e-05,0.0790363,3.4948190000000003e-06,4.3973127500000006e-05,0.014489605000000003,0.5434575,0.5150525,0.3388225,LCO,76,38
339034.15879624616,2.133559929210736e-15,0.008705630356278667,74537.99032336914,146.56795471522256,-151.36795471522257,478.74726797500625,0.14634311200643424,478.6009248629998,,629650,2.4992415083995128,0.204047,1.4141910000000002e-05,6.446605e-05,3.0706750000000005e-05,9.562535e-05,1.8705270000000003e-05,0.09540910000000001,4.416905e-06,2.96423825e-05,0.016046125,0.23567250000000003,0.5664225,0.2261275,LFP,51,84
40768.405955662616,2.3797428241980532e-15,-0.02547751505416688,96303.61687904857,213.78012953084394,-218.58012953084395,54.982271886998205,0.1491684220090974,54.83310346498911,,24720,2.4400946354221933,1.218039,2.7873390000000002e-05,7.809715e-05,1.1390050000000001e-05,7.872384999999999e-05,2.885799e-05,0.09039430000000001,1.2222461e-05,5.076725e-07,0.015961495000000003,0.10243250000000001,0.4658725,0.5996525,LCO,67,100
90562.51219351536,2.448284654423255e-15,0.20286479896633386,57353.906836606315,96.87509019792589,-101.6750901979259,70.24574282699905,0.16913202000432648,70.07661080699472,,39990,2.478374589735164,2.9032630000000004,1.805061e-05,4.952875e-05,4.018285000000001e-05,8.599045e-05,2.188821e-05,0.07001170000000001,1.7412635000000006e-05,8.346492500000002e-06,0.011667205,0.20426750000000002,0.22568250000000004,0.2830475,LFP,40,96
21241.796277738184,2.1020078290833555e-15,1.452291176195845,8597.367080061858,185.18129386496656,-189.98129386496657,35.12600072800706,0.14351464100764133,34.982486086999415,Nan,470,3.3338410984831115,2.7695410000000003,2.555373e-05,6.589825e-05,4.7478250000000006e-05,0.00010163135000000001,1.798617e-05,0.059593900000000005,8.152373000000001e-06,1.2110472500000002e-05,0.024640585000000003,0.5248525,0.38010750000000004,0.2483025,LFP,63,14
177739.86086146688,2.2280027841803126e-15,0.056103968960813204,43841.62484636274,84.11107695154186,-88.91107695154187,238.47223312599817,0.149315253001987,238.3229178729962,,223000,2.4958480450401126,0.7789109999999999,2.8566210000000002e-05,0.00016679065000000003,2.9347750000000007e-05,0.00013973315,1.9899930000000004e-05,0.08498950000000001,2.3169170000000005e-06,2.9203317500000003e-05,0.015706555000000004,0.5067375000000001,0.1823075,0.2005625,LFP,35,68
1226.555793115146,2.035533904105873e-15,1.0598810059925556,4477.601691449307,164.77631813173258,-169.5763181317326,46.282556114005274,0.14920535500277765,46.1333507590025,Nan,290,3.2437882223872063,3.5509350000000004,2.064981e-05,0.00018623245,6.628105000000001e-05,0.00013058335,2.024085e-05,0.0772237,9.820919e-06,3.46572275e-05,0.008608975000000001,0.1573575,0.2847525,0.36928249999999996,LCO,59,10
19830.37894659643,2.847557319494725e-15,0.46002283748181666,14663.384684145523,256.3157413488824,-261.11574134888235,116.33389850398817,0.15809747599996626,116.1758010279882,,84290,2.4972069923719906,3.3668250000000004,2.7318450000000003e-05,0.00013743055000000002,5.542345e-05,0.00010987695000000002,2.9512830000000002e-05,0.055773100000000006,3.982691e-06,1.2751992500000002e-05,0.006186835,0.1371475,0.24164750000000002,0.5522825,LCO,82,77
211305.70047227704,2.6089553841707716e-15,0.42290177780752264,92412.23971467823,111.11641521990347,-115.91641521990348,54.37066611400223,0.16385889099910855,54.206807223003125,,19050,2.4727439033058096,2.7326050000000004,2.554815e-05,4.3902850000000006e-05,2.583325e-05,6.918135e-05,2.1170010000000003e-05,0.08248150000000001,1.9200179000000002e-05,4.760712500000001e-06,0.016030165000000002,0.2721875,0.2176075,0.1347075,LFP,43,54
