SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,TotalTime,CompilationTime,SolvingTime,Failure,TimeSteps,LastVoltage,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
72831.27853786742,2.7114823702757345e-15,0.0210463322879126,2627.4541900124314,87.81630207846923,-88.18630207846924,650.3298062949998,0.9808544919999349,649.3489518029999,,634410,2.4996080529172304,3.265859,2.008875e-05,0.00019589665000000001,6.643045e-05,4.155815e-05,1.470369e-05,0.09346570000000001,1.6685579e-05,1.58873225e-05,0.009209365,0.46651750000000003,0.38019749999999997,0.3626475,LCO,24,24
177442.8444943424,2.4098248657141417e-15,0.001529324967239492,-15061.716892090277,69.30255040229773,-69.67255040229773,4623.009348038,0.08598493399995277,4622.923363104001,,6478760,2.499919973673041,0.432199,2.2643130000000002e-05,0.00020378005000000002,9.197605000000002e-05,4.690085000000001e-05,1.466463e-05,0.0953881,3.087335e-06,3.16827725e-05,0.013878085000000002,0.5512875,0.5871225,0.5108925,LFP,19,37
3936.2775995200504,2.271834638579196e-15,0.0063681957490886445,-382.66139000388046,169.63149518991318,-170.0014951899132,794.7128560430001,0.17710570700000972,794.5357503360001,,1104370,2.499812924286225,1.9687290000000002,2.0500950000000002e-05,0.00013209025000000002,9.195445000000001e-05,0.00010398094999999999,1.225713e-05,0.0471217,6.711527000000001e-06,1.68763325e-05,0.004226905,0.5374675,0.5576675,0.44118250000000003,LCO,45,43
219079.91582949765,2.633095475053962e-15,0.009300082508858477,20463.487802030926,272.105802211838,-272.475802211838,991.7412220230008,0.11836870099978114,991.622853322001,,1476360,2.4997402552239105,1.037691,2.440731e-05,0.00014412115,4.7777050000000004e-05,6.522355e-05,1.501545e-05,0.08892370000000001,6.059909000000001e-06,1.3741002500000003e-05,0.012025255,0.14351750000000002,0.24653250000000002,0.37233250000000007,LCO,72,15
174749.41729287402,2.5794085336217008e-15,0.00244634577073254,155344.2869424465,211.1567844702179,-211.5267844702179,1607.9038281310004,0.08583980000003066,1607.8179883310004,,2385280,2.499633869245357,1.1730090000000002,2.631171e-05,0.00010249075000000001,6.258025e-05,0.00011830184999999998,1.9442550000000002e-05,0.0771493,1.0978229e-05,3.989502500000001e-06,0.021098515000000005,0.4678025,0.3432025000000001,0.1524275,LCO,56,62
73237.7104991114,2.3689322404603153e-15,0.0005774431700163907,34803.498834003374,254.344028467403,-254.714028467403,2794.8905277470003,0.07639999999992142,2794.8141277470004,,4197640,2.4995783358116626,0.600957,2.3081250000000002e-05,0.00016456255,8.094025000000001e-05,4.593615e-05,2.814861e-05,0.051054100000000005,9.330869000000001e-06,5.945742500000001e-06,0.015137875000000002,0.1789975,0.4170775,0.40188250000000003,LCO,66,46
428785.60278728826,2.4932027786254456e-15,0.009338383327851509,109052.65947715133,353.63396064233507,-354.0039606423351,1305.4257106599998,0.08100080099939078,1305.3447098590004,,1939980,2.499868212250058,3.2632370000000006,1.508313e-05,0.00023638885000000005,9.761275000000001e-05,6.008875e-05,1.450749e-05,0.0779143,1.5552623e-05,3.53536925e-05,0.024634285000000002,0.3774225,0.36396249999999997,0.45208250000000005,LCO,93,52
74756.81894636691,2.285414168632371e-15,0.0008311084967077226,17722.50595044072,208.32095991210124,-208.69095991210125,6615.566564975001,0.09454569999979867,6615.472019275001,,10029470,2.4999610598503677,0.382609,2.3453310000000002e-05,0.00011211085000000003,2.7982450000000002e-05,6.974015e-05,1.588287e-05,0.047726500000000005,3.11375e-07,2.8190547500000004e-05,0.009267955000000001,0.29910749999999997,0.29037750000000007,0.17360250000000002,LFP,55,59
74824.54901709853,2.573698218907695e-15,0.07191154993436907,237.74288161914689,256.12412065272304,-256.49412065272304,274.3183167560019,0.13386060000266298,274.1844561559992,,301950,2.49983978602534,1.361489,2.507889e-05,0.00022727275000000003,3.930805000000001e-05,0.00011711055000000002,2.2517130000000004e-05,0.0422743,7.516991e-06,1.6559532500000002e-05,0.016689565000000003,0.4533325,0.42537250000000004,0.5212075,LCO,68,4
193753.44718102508,2.637266246035413e-15,0.03898870734256181,5131.765090766188,121.78253946393924,-122.15253946393925,570.4098365669997,0.07188329999917187,570.3379532670006,,738540,2.49957579440608,2.9324850000000007,1.376751e-05,0.00023323045,3.624085000000001e-05,0.00014410895,1.274475e-05,0.054027700000000005,1.2760031000000001e-05,6.822882500000002e-06,0.014873275000000004,0.1360925,0.2412925,0.45696749999999997,LFP,33,13
139105.85717938593,2.461285253663411e-15,0.007779496173187168,34535.7901814912,296.13369606449294,-296.50369606449294,1577.8762121239997,0.07268029999977443,1577.803531824,,2322050,2.4999816107168664,2.421233,1.3339470000000001e-05,0.00024749365000000006,7.660135e-05,0.00013045685,2.049483e-05,0.041761900000000005,1.5250475e-05,1.72545125e-05,0.021441865,0.3898125,0.4878325,0.3230275,LCO,78,45
187633.44039774445,2.365736419979261e-15,0.011662006263122665,12496.513053905017,100.07189002652073,-100.44189002652074,186.83870072100035,0.07248520299981465,186.76621551800054,,206940,2.4966690290246407,1.3283909999999999,2.5780170000000002e-05,4.2474850000000006e-05,2.0978650000000003e-05,5.443475e-05,2.805807e-05,0.09753310000000001,2.432549e-06,2.0966225000000003e-06,0.015159715,0.15994750000000002,0.2022875,0.37955249999999996,LFP,27,12
